influencer_id,basis,rate,orders,total_payout
147547,order,50,0,0
147548,order,50,0,0
147549,post,1000,0,1000
147550,post,1000,0,1000
147551,post,1000,0,1000
147552,order,50,0,0
147553,post,1000,0,1000
147554,order,50,0,0
147555,post,1000,0,1000
147556,order,50,0,0
147557,post,1000,0,1000
147558,order,50,0,0
147559,order,50,0,0
147560,post,1000,0,1000
147561,post,1000,0,1000
147562,order,50,0,0
147563,post,1000,0,1000
147564,order,50,0,0
147565,order,50,0,0
147566,order,50,0,0
147567,order,50,0,0
147568,post,1000,0,1000
147569,post,1000,0,1000
147570,order,50,0,0
147571,order,50,0,0
147572,post,1000,0,1000
147573,order,50,0,0
147574,order,50,0,0
147575,order,50,0,0
147576,post,1000,0,1000
147577,order,50,0,0
147578,post,1000,0,1000
147579,order,50,0,0
147580,order,50,0,0
147581,post,1000,0,1000
147582,order,50,0,0
147583,post,1000,0,1000
147584,order,50,0,0
147585,order,50,0,0
147586,post,1000,0,1000
147587,post,1000,0,1000
147588,order,50,0,0
147589,post,1000,0,1000
147590,post,1000,0,1000
147591,post,1000,0,1000
147592,order,50,0,0
147593,order,50,0,0
147594,post,1000,0,1000
147595,post,1000,0,1000
147596,order,50,0,0
147597,order,50,0,0
147598,post,1000,0,1000
147599,order,50,0,0
147600,order,50,0,0
147601,order,50,0,0
147602,order,50,0,0
147603,post,1000,0,1000
147604,order,50,0,0
147605,post,1000,0,1000
147606,order,50,0,0
147607,post,1000,0,1000
147608,order,50,0,0
147609,order,50,0,0
147610,order,50,0,0
147611,post,1000,0,1000
147612,order,50,0,0
147613,post,1000,0,1000
147614,post,1000,0,1000
147615,order,50,0,0
147616,order,50,0,0
147617,post,1000,0,1000
147618,post,1000,0,1000
147619,post,1000,0,1000
147620,post,1000,0,1000
147621,order,50,0,0
147622,order,50,0,0
147623,order,50,0,0
147624,order,50,0,0
147625,order,50,0,0
147626,order,50,0,0
147627,post,1000,0,1000
147628,order,50,0,0
147629,order,50,0,0
147630,post,1000,0,1000
147631,post,1000,0,1000
147632,post,1000,0,1000
147633,post,1000,0,1000
147634,post,1000,0,1000
147635,post,1000,0,1000
147636,order,50,0,0
147637,post,1000,0,1000
147638,post,1000,0,1000
147639,post,1000,0,1000
147640,order,50,0,0
147641,order,50,0,0
147642,order,50,0,0
147643,post,1000,0,1000
147644,post,1000,0,1000
147645,post,1000,0,1000
147646,order,50,0,0
147647,post,1000,0,1000
147648,order,50,0,0
147649,order,50,0,0
147650,order,50,0,0
147651,post,1000,0,1000
147652,post,1000,0,1000
147653,order,50,0,0
147654,post,1000,0,1000
147655,post,1000,0,1000
147656,post,1000,0,1000
147657,order,50,0,0
147658,post,1000,0,1000
147659,post,1000,0,1000
147660,order,50,0,0
147661,order,50,0,0
147662,order,50,0,0
147663,post,1000,0,1000
147664,order,50,0,0
147665,order,50,0,0
147666,order,50,0,0
147667,post,1000,0,1000
147668,post,1000,0,1000
147669,order,50,0,0
147670,post,1000,0,1000
147671,order,50,0,0
147672,order,50,0,0
147673,order,50,0,0
147674,order,50,0,0
147675,order,50,0,0
147676,post,1000,0,1000
147677,order,50,0,0
147678,order,50,0,0
147679,order,50,0,0
147680,order,50,0,0
147681,post,1000,0,1000
147682,order,50,0,0
147683,order,50,0,0
147684,order,50,0,0
147685,order,50,0,0
147686,post,1000,0,1000
147687,order,50,0,0
147688,post,1000,0,1000
147689,post,1000,0,1000
147690,post,1000,0,1000
147691,order,50,0,0
147692,order,50,0,0
147693,post,1000,0,1000
147694,order,50,0,0
147695,post,1000,0,1000
147696,order,50,0,0
147697,post,1000,0,1000
147698,order,50,0,0
147699,order,50,0,0
147700,order,50,0,0
147701,post,1000,0,1000
147702,post,1000,0,1000
147703,post,1000,0,1000
147704,order,50,0,0
147705,order,50,0,0
147706,order,50,0,0
147707,order,50,0,0
147708,post,1000,0,1000
147709,post,1000,0,1000
147710,post,1000,0,1000
147711,order,50,0,0
147712,order,50,0,0
147713,order,50,0,0
147714,order,50,0,0
147715,post,1000,0,1000
147716,order,50,0,0
147717,post,1000,0,1000
147718,order,50,0,0
147719,post,1000,0,1000
147720,post,1000,0,1000
147721,post,1000,0,1000
147722,post,1000,0,1000
147723,order,50,0,0
147724,post,1000,0,1000
147725,post,1000,0,1000
147726,order,50,0,0
147727,order,50,0,0
147728,order,50,0,0
147729,post,1000,0,1000
147730,post,1000,0,1000
147731,post,1000,0,1000
147732,order,50,0,0
147733,post,1000,0,1000
147734,order,50,0,0
147735,post,1000,0,1000
147736,post,1000,0,1000
147737,post,1000,0,1000
147738,post,1000,0,1000
147739,order,50,0,0
147740,post,1000,0,1000
147741,post,1000,0,1000
147742,order,50,0,0
147743,order,50,0,0
147744,post,1000,0,1000
147745,post,1000,0,1000
147746,order,50,0,0
147747,order,50,0,0
147748,post,1000,0,1000
147749,post,1000,0,1000
147750,post,1000,0,1000
147751,order,50,0,0
147752,post,1000,0,1000
147753,post,1000,0,1000
147754,post,1000,0,1000
147755,post,1000,0,1000
147756,post,1000,0,1000
147757,post,1000,0,1000
147758,post,1000,0,1000
147759,post,1000,0,1000
147760,order,50,0,0
147761,post,1000,0,1000
147762,order,50,0,0
147763,order,50,0,0
147764,post,1000,0,1000
147765,post,1000,0,1000
147766,order,50,0,0
147767,post,1000,0,1000
147768,post,1000,0,1000
147769,order,50,0,0
147770,post,1000,0,1000
147771,post,1000,0,1000
147772,order,50,0,0
147773,post,1000,0,1000
147774,post,1000,0,1000
147775,order,50,0,0
147776,order,50,0,0
147777,order,50,0,0
147778,order,50,0,0
147779,post,1000,0,1000
147780,post,1000,0,1000
147781,post,1000,0,1000
147782,order,50,0,0
147783,order,50,0,0
147784,post,1000,0,1000
147785,order,50,0,0
147786,post,1000,0,1000
147787,post,1000,0,1000
147788,post,1000,0,1000
147789,order,50,0,0
147790,order,50,0,0
147791,post,1000,0,1000
147792,order,50,0,0
147793,order,50,0,0
147794,order,50,0,0
147795,post,1000,0,1000
147796,post,1000,0,1000
147797,post,1000,0,1000
147798,order,50,0,0
147799,order,50,0,0
147800,post,1000,0,1000
147801,order,50,0,0
147802,post,1000,0,1000
147803,post,1000,0,1000
147804,order,50,0,0
147805,post,1000,0,1000
147806,post,1000,0,1000
147807,post,1000,0,1000
147808,order,50,0,0
147809,post,1000,0,1000
147810,order,50,0,0
147811,order,50,0,0
147812,post,1000,0,1000
147813,post,1000,0,1000
147814,post,1000,0,1000
147815,post,1000,0,1000
147816,order,50,0,0
147817,post,1000,0,1000
147818,post,1000,0,1000
147819,post,1000,0,1000
147820,order,50,0,0
147821,order,50,0,0
147822,post,1000,0,1000
147823,order,50,0,0
147824,post,1000,0,1000
147825,order,50,0,0
147826,order,50,0,0
147827,order,50,0,0
147828,post,1000,0,1000
147829,order,50,0,0
147830,order,50,0,0
147831,order,50,0,0
147832,order,50,0,0
147833,post,1000,0,1000
147834,post,1000,0,1000
147835,order,50,0,0
147836,order,50,0,0
147837,order,50,0,0
147838,order,50,0,0
147839,post,1000,0,1000
147840,order,50,0,0
147841,post,1000,0,1000
147842,order,50,0,0
147843,order,50,0,0
147844,order,50,0,0
147845,post,1000,0,1000
147846,order,50,0,0
147847,post,1000,0,1000
147848,post,1000,0,1000
147849,post,1000,0,1000
147850,post,1000,0,1000
147851,post,1000,0,1000
147852,post,1000,0,1000
147853,post,1000,0,1000
147854,order,50,0,0
147855,order,50,0,0
147856,order,50,0,0
147857,order,50,0,0
147858,order,50,0,0
147859,post,1000,0,1000
147860,order,50,0,0
147861,post,1000,0,1000
147862,order,50,0,0
147863,post,1000,0,1000
147864,order,50,0,0
147865,post,1000,0,1000
147866,post,1000,0,1000
147867,post,1000,0,1000
147868,post,1000,0,1000
147869,order,50,0,0
147870,post,1000,0,1000
147871,order,50,0,0
147872,post,1000,0,1000
147873,post,1000,0,1000
147874,order,50,0,0
147875,post,1000,0,1000
147876,order,50,0,0
147877,post,1000,0,1000
147878,post,1000,0,1000
147879,order,50,0,0
147880,post,1000,0,1000
147881,post,1000,0,1000
147882,post,1000,0,1000
147883,post,1000,0,1000
147884,post,1000,0,1000
147885,post,1000,0,1000
147886,post,1000,0,1000
147887,order,50,0,0
147888,order,50,0,0
147889,post,1000,0,1000
147890,order,50,0,0
147891,order,50,0,0
147892,order,50,0,0
147893,post,1000,0,1000
147894,post,1000,0,1000
147895,post,1000,0,1000
147896,order,50,0,0
147897,post,1000,0,1000
147898,order,50,0,0
147899,post,1000,0,1000
147900,order,50,0,0
147901,post,1000,0,1000
147902,order,50,0,0
147903,post,1000,0,1000
147904,post,1000,0,1000
147905,order,50,0,0
147906,post,1000,0,1000
147907,post,1000,0,1000
147908,post,1000,0,1000
147909,order,50,0,0
147910,post,1000,0,1000
147911,post,1000,0,1000
147912,order,50,0,0
147913,post,1000,0,1000
147914,order,50,0,0
147915,order,50,0,0
147916,post,1000,0,1000
147917,order,50,0,0
147918,post,1000,0,1000
147919,order,50,0,0
147920,order,50,0,0
147921,order,50,0,0
147922,order,50,0,0
147923,post,1000,0,1000
147924,post,1000,0,1000
147925,order,50,0,0
147926,post,1000,0,1000
147927,order,50,0,0
147928,order,50,0,0
147929,post,1000,0,1000
147930,post,1000,0,1000
147931,order,50,0,0
147932,post,1000,0,1000
147933,post,1000,0,1000
147934,order,50,0,0
147935,post,1000,0,1000
147936,order,50,0,0
147937,order,50,0,0
147938,post,1000,0,1000
147939,order,50,0,0
147940,post,1000,0,1000
147941,post,1000,0,1000
147942,order,50,0,0
147943,order,50,0,0
147944,post,1000,0,1000
147945,order,50,0,0
147946,post,1000,0,1000
147947,post,1000,0,1000
147948,post,1000,0,1000
147949,order,50,0,0
147950,order,50,0,0
147951,order,50,0,0
147952,post,1000,0,1000
147953,order,50,0,0
147954,post,1000,0,1000
147955,order,50,0,0
147956,post,1000,0,1000
147957,post,1000,0,1000
147958,post,1000,0,1000
147959,post,1000,0,1000
147960,order,50,0,0
147961,post,1000,0,1000
147962,post,1000,0,1000
147963,order,50,0,0
147964,order,50,0,0
147965,order,50,0,0
147966,post,1000,0,1000
147967,order,50,0,0
147968,post,1000,0,1000
147969,order,50,0,0
147970,order,50,0,0
147971,order,50,0,0
147972,order,50,0,0
147973,post,1000,0,1000
147974,post,1000,0,1000
147975,order,50,0,0
147976,order,50,0,0
147977,post,1000,0,1000
147978,order,50,0,0
147979,post,1000,0,1000
147980,post,1000,0,1000
147981,order,50,0,0
147982,post,1000,0,1000
147983,order,50,0,0
147984,post,1000,0,1000
147985,order,50,0,0
147986,order,50,0,0
147987,order,50,0,0
147988,post,1000,0,1000
147989,post,1000,0,1000
147990,post,1000,0,1000
147991,order,50,0,0
147992,order,50,0,0
147993,post,1000,0,1000
147994,order,50,0,0
147995,post,1000,0,1000
147996,post,1000,0,1000
147997,order,50,0,0
147998,order,50,0,0
147999,post,1000,0,1000
148000,order,50,0,0
148001,order,50,0,0
148002,post,1000,0,1000
148003,order,50,0,0
148004,post,1000,0,1000
148005,order,50,0,0
148006,order,50,0,0
148007,post,1000,0,1000
148008,order,50,0,0
148009,order,50,0,0
148010,post,1000,0,1000
148011,order,50,0,0
148012,order,50,0,0
148013,post,1000,0,1000
148014,order,50,0,0
148015,post,1000,0,1000
148016,order,50,0,0
148017,order,50,0,0
148018,post,1000,0,1000
148019,post,1000,0,1000
148020,post,1000,0,1000
148021,order,50,0,0
148022,order,50,0,0
148023,order,50,0,0
148024,post,1000,0,1000
148025,post,1000,0,1000
148026,post,1000,0,1000
148027,post,1000,0,1000
148028,post,1000,0,1000
148029,order,50,0,0
148030,order,50,0,0
148031,post,1000,0,1000
148032,post,1000,0,1000
148033,post,1000,0,1000
148034,order,50,0,0
148035,order,50,0,0
148036,order,50,0,0
148037,order,50,0,0
148038,order,50,0,0
148039,post,1000,0,1000
148040,order,50,0,0
148041,post,1000,0,1000
148042,post,1000,0,1000
148043,order,50,0,0
148044,order,50,0,0
148045,order,50,0,0
148046,post,1000,0,1000
148047,post,1000,0,1000
148048,order,50,0,0
148049,order,50,0,0
148050,order,50,0,0
148051,post,1000,0,1000
148052,post,1000,0,1000
148053,post,1000,0,1000
148054,order,50,0,0
148055,order,50,0,0
148056,order,50,0,0
148057,order,50,0,0
148058,post,1000,0,1000
148059,post,1000,0,1000
148060,order,50,0,0
148061,post,1000,0,1000
148062,post,1000,0,1000
148063,order,50,0,0
148064,post,1000,0,1000
148065,post,1000,0,1000
148066,order,50,0,0
148067,post,1000,0,1000
148068,post,1000,0,1000
148069,order,50,0,0
148070,order,50,0,0
148071,order,50,0,0
148072,post,1000,0,1000
148073,post,1000,0,1000
148074,post,1000,0,1000
148075,post,1000,0,1000
148076,order,50,0,0
148077,post,1000,0,1000
148078,post,1000,0,1000
148079,post,1000,0,1000
148080,post,1000,0,1000
148081,order,50,0,0
148082,order,50,0,0
148083,order,50,0,0
148084,order,50,0,0
148085,order,50,0,0
148086,order,50,0,0
148087,order,50,0,0
148088,order,50,0,0
148089,post,1000,0,1000
148090,post,1000,0,1000
148091,post,1000,0,1000
148092,post,1000,0,1000
148093,post,1000,0,1000
148094,order,50,0,0
148095,post,1000,0,1000
148096,post,1000,0,1000
148097,order,50,0,0
148098,order,50,0,0
148099,order,50,0,0
148100,post,1000,0,1000
148101,post,1000,0,1000
148102,post,1000,0,1000
148103,order,50,0,0
148104,post,1000,0,1000
148105,post,1000,0,1000
148106,order,50,0,0
148107,order,50,0,0
148108,post,1000,0,1000
148109,post,1000,0,1000
148110,order,50,0,0
148111,post,1000,0,1000
148112,order,50,0,0
148113,order,50,0,0
148114,post,1000,0,1000
148115,post,1000,0,1000
148116,order,50,0,0
148117,post,1000,0,1000
148118,order,50,0,0
148119,order,50,0,0
148120,order,50,0,0
148121,order,50,0,0
148122,post,1000,0,1000
148123,post,1000,0,1000
148124,order,50,0,0
148125,post,1000,0,1000
148126,post,1000,0,1000
148127,post,1000,0,1000
148128,order,50,0,0
148129,order,50,0,0
148130,order,50,0,0
148131,order,50,0,0
148132,order,50,0,0
148133,order,50,0,0
148134,order,50,0,0
148135,post,1000,0,1000
148136,order,50,0,0
148137,order,50,0,0
148138,order,50,0,0
148139,post,1000,0,1000
148140,order,50,0,0
148141,post,1000,0,1000
148142,order,50,0,0
148143,order,50,0,0
148144,order,50,0,0
148145,order,50,0,0
148146,post,1000,0,1000
148147,post,1000,0,1000
148148,order,50,0,0
148149,post,1000,0,1000
148150,post,1000,0,1000
148151,post,1000,0,1000
148152,order,50,0,0
148153,post,1000,0,1000
148154,order,50,0,0
148155,post,1000,0,1000
148156,order,50,0,0
148157,post,1000,0,1000
148158,order,50,0,0
148159,order,50,0,0
148160,order,50,0,0
148161,order,50,0,0
148162,order,50,0,0
148163,order,50,0,0
148164,post,1000,0,1000
148165,order,50,0,0
148166,order,50,0,0
148167,order,50,0,0
148168,order,50,0,0
148169,post,1000,0,1000
148170,post,1000,0,1000
148171,post,1000,0,1000
148172,order,50,0,0
148173,post,1000,0,1000
148174,order,50,0,0
148175,order,50,0,0
148176,order,50,0,0
148177,post,1000,0,1000
148178,post,1000,0,1000
148179,post,1000,0,1000
148180,order,50,0,0
148181,post,1000,0,1000
148182,post,1000,0,1000
148183,post,1000,0,1000
148184,order,50,0,0
148185,order,50,0,0
148186,post,1000,0,1000
148187,order,50,0,0
148188,post,1000,0,1000
148189,order,50,0,0
148190,post,1000,0,1000
148191,order,50,0,0
148192,post,1000,0,1000
148193,post,1000,0,1000
148194,post,1000,0,1000
148195,order,50,0,0
148196,order,50,0,0
148197,post,1000,0,1000
148198,order,50,0,0
148199,post,1000,0,1000
148200,post,1000,0,1000
148201,order,50,0,0
148202,post,1000,0,1000
148203,post,1000,0,1000
148204,post,1000,0,1000
148205,post,1000,0,1000
148206,post,1000,0,1000
148207,order,50,0,0
148208,post,1000,0,1000
148209,post,1000,0,1000
148210,post,1000,0,1000
148211,order,50,0,0
148212,order,50,0,0
148213,post,1000,0,1000
148214,order,50,0,0
148215,post,1000,0,1000
148216,post,1000,0,1000
148217,post,1000,0,1000
148218,post,1000,0,1000
148219,order,50,0,0
148220,post,1000,0,1000
148221,post,1000,0,1000
148222,order,50,0,0
148223,post,1000,0,1000
148224,order,50,0,0
148225,post,1000,0,1000
148226,order,50,0,0
148227,post,1000,0,1000
148228,order,50,0,0
148229,post,1000,0,1000
148230,post,1000,0,1000
148231,post,1000,0,1000
148232,order,50,0,0
148233,order,50,0,0
148234,post,1000,0,1000
148235,post,1000,0,1000
148236,order,50,0,0
148237,order,50,0,0
148238,order,50,0,0
148239,post,1000,0,1000
148240,order,50,0,0
148241,post,1000,0,1000
148242,post,1000,0,1000
148243,post,1000,0,1000
148244,order,50,0,0
148245,order,50,0,0
148246,post,1000,0,1000
148247,post,1000,0,1000
148248,post,1000,0,1000
148249,post,1000,0,1000
148250,order,50,0,0
148251,post,1000,0,1000
148252,order,50,0,0
148253,order,50,0,0
148254,order,50,0,0
148255,order,50,0,0
148256,post,1000,0,1000
148257,order,50,0,0
148258,post,1000,0,1000
148259,order,50,0,0
148260,order,50,0,0
148261,post,1000,0,1000
148262,post,1000,0,1000
148263,post,1000,0,1000
148264,post,1000,0,1000
148265,post,1000,0,1000
148266,post,1000,0,1000
148267,order,50,0,0
148268,post,1000,0,1000
148269,post,1000,0,1000
148270,post,1000,0,1000
148271,post,1000,0,1000
148272,post,1000,0,1000
148273,order,50,0,0
148274,post,1000,0,1000
148275,post,1000,0,1000
148276,order,50,0,0
148277,order,50,0,0
148278,post,1000,0,1000
148279,post,1000,0,1000
148280,post,1000,0,1000
148281,order,50,0,0
148282,post,1000,0,1000
148283,post,1000,0,1000
148284,post,1000,0,1000
148285,order,50,0,0
148286,post,1000,0,1000
148287,order,50,0,0
148288,order,50,0,0
148289,post,1000,0,1000
148290,post,1000,0,1000
148291,order,50,0,0
148292,post,1000,0,1000
148293,order,50,0,0
148294,post,1000,0,1000
148295,order,50,0,0
148296,post,1000,0,1000
148297,post,1000,0,1000
148298,order,50,0,0
148299,post,1000,0,1000
148300,post,1000,0,1000
148301,post,1000,0,1000
148302,post,1000,0,1000
148303,post,1000,0,1000
148304,order,50,0,0
148305,order,50,0,0
148306,post,1000,0,1000
148307,post,1000,0,1000
148308,order,50,0,0
148309,order,50,0,0
148310,order,50,0,0
148311,order,50,0,0
148312,post,1000,0,1000
148313,order,50,0,0
148314,post,1000,0,1000
148315,post,1000,0,1000
148316,post,1000,0,1000
148317,order,50,0,0
148318,order,50,0,0
148319,order,50,0,0
148320,post,1000,0,1000
148321,post,1000,0,1000
148322,order,50,0,0
148323,post,1000,0,1000
148324,post,1000,0,1000
148325,order,50,0,0
148326,post,1000,0,1000
148327,post,1000,0,1000
148328,order,50,0,0
148329,order,50,0,0
148330,order,50,0,0
148331,post,1000,0,1000
148332,post,1000,0,1000
148333,order,50,0,0
148334,order,50,0,0
148335,post,1000,0,1000
148336,order,50,0,0
